barcode	current_name	proposed_name	source	brand	chains	candidates
7290002925088	EXIPAN GEL TUBE 50 GR	EXIPAN GEL TUBE 50 GR	trusted	לא ידוע	1	"גוד פארם בע""מ: EXIPAN GEL TUBE 50 GR"
7290002925262	AGISPOR SHAMPOO	AGISPOR SHAMPOO	trusted	לא ידוע	1	"גוד פארם בע""מ: AGISPOR SHAMPOO"
7290002929185	"דג סלמון טרי שלם ק""ג 2-3"	"דג סלמון טרי שלם ק""ג 2-3"	trusted	נטו	1	"שופרסל: דג סלמון טרי שלם ק""ג 2-3"
7290002929598	נתחי טונהבהירה בשמן	נתחי טונהבהירה בשמן	trusted		1	CITY_MARKET_SHOPS: נתחי טונהבהירה בשמן
7290002931324	שמפו לרצפות קלירפז	שמפו לרצפות קלירפז	trusted	לא ידוע	1	בר-כל: שמפו לרצפות קלירפז
7290002934219	אקס או  ברנדי	אקס או  ברנדי	trusted		1	CITY_MARKET_SHOPS: אקס או  ברנדי
7290002934349	באלזם לשיער אקסטרים	באלזם לשיער אקסטרים	trusted		1	ויקטורי: באלזם לשיער אקסטרים
7290002936107	צמר גפן	צמר גפן	trusted		1	CITY_MARKET_SHOPS: צמר גפן
7290002939054	שניצל אמיתי	שניצל אמיתי	trusted		1	CITY_MARKET_SHOPS: שניצל אמיתי
7290002939474	טבעות עוף 600 עטרה	טבעות עוף 600 עטרה	trusted		1	HET_COHEN_NEW_SOURCE: טבעות עוף 600 עטרה
7290002939494	שריר מספר 8 קפוא צרכני עטרה	שריר מספר 8 קפוא צרכני עטרה	trusted	לא ידוע	1	בר-כל: שריר מספר 8 קפוא צרכני עטרה
7290002939849	גרון הודו עטרה  טרי**	גרון הודו עטרה  טרי**	trusted		1	מחסני השוק: גרון הודו עטרה  טרי**
7290002939887	שוק הודו נקבה עטרה טרי	שוק הודו נקבה עטרה טרי	trusted		1	מחסני השוק: שוק הודו נקבה עטרה טרי
7290002946069	אקונומיקה פרחונית	אקונומיקה פרחונית	trusted		1	CITY_MARKET_SHOPS: אקונומיקה פרחונית
7290002946113	נוזל לרצפות	נוזל לרצפות	trusted		1	CITY_MARKET_SHOPS: נוזל לרצפות
7290002946144	שמפו לרצפות	שמפו לרצפות	trusted		1	CITY_MARKET_SHOPS: שמפו לרצפות
7290002946151	סבון 4 ליטר	סבון 4 ליטר	trusted		1	CITY_MARKET_SHOPS: סבון 4 ליטר
7290002946168	סבון ידיים	סבון ידיים	trusted		1	CITY_MARKET_SHOPS: סבון ידיים
7290002946205	אקונומיקה	אקונומיקה	trusted		1	CITY_MARKET_SHOPS: אקונומיקה
7290002954125	עדשים אדומ.גרוסים כשר5ק	עדשים אדומ.גרוסים כשר5ק	trusted	כללי	1	שופרסל: עדשים אדומ.גרוסים כשר5ק
7290002954132	טונה שוקחה	טונה שוקחה	trusted		1	CITY_MARKET_SHOPS: טונה שוקחה
7290002954156	אורז חצי עגול	אורז חצי עגול	trusted		1	CITY_MARKET_SHOPS: אורז חצי עגול
7290002954347	עדשים אדומ.גרוסים עם שמן	עדשים אדומ.גרוסים עם שמן	trusted	כללי	1	שופרסל: עדשים אדומ.גרוסים עם שמן
7290002954408	"אפונה ירוקה חצאים 5 ק""ג"	"אפונה ירוקה חצאים 5 ק""ג"	trusted	כללי	1	"שופרסל: אפונה ירוקה חצאים 5 ק""ג"
7290002954446	סרדינים בשמן צמחי	סרדינים בשמן צמחי	trusted		1	CITY_MARKET_SHOPS: סרדינים בשמן צמחי
7290002954453	סרדינים חריפים	סרדינים חריפים	trusted		1	CITY_MARKET_SHOPS: סרדינים חריפים
7290002954484	"אורז אוסטרלי עגול 10 ק""ג סנוואיט"	"אורז אוסטרלי עגול 10 ק""ג סנוואיט"	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: אורז אוסטרלי עגול 10 ק""ג סנוואיט"
7290002954514	קינואה לבנה 5 קג	קינואה לבנה 5 קג	trusted	כללי	1	שופרסל: קינואה לבנה 5 קג
7290002954637	"שעועית אדומה 5 ק""ג"	"שעועית אדומה 5 ק""ג"	trusted	כללי	1	"שופרסל: שעועית אדומה 5 ק""ג"
7290002954958	שיבולת שועל עבה שוקחה	שיבולת שועל עבה שוקחה	trusted		1	CITY_MARKET_SHOPS: שיבולת שועל עבה שוקחה
7290002957263	פטריות שמפניון	פטריות שמפניון	trusted		1	CITY_MARKET_SHOPS: פטריות שמפניון
7290002957287	פטריות שלמות	פטריות שלמות	trusted		1	CITY_MARKET_SHOPS: פטריות שלמות
7290002957867	פילה סלמון טרי שלם	פילה סלמון טרי שלם	trusted	DAYSEADAY	1	שופרסל: פילה סלמון טרי שלם
7290002957980	פילה סלמון טרי	פילה סלמון טרי	trusted	"דיסידי הולדינג בע""מ"	1	שופרסל: פילה סלמון טרי
729000296028	אגוזי מלך גרוסים	אגוזי מלך גרוסים	trusted		1	CITY_MARKET_SHOPS: אגוזי מלך גרוסים
7290002961048	צנוברים במגש	צנוברים במגש	trusted		1	CITY_MARKET_SHOPS: צנוברים במגש
7290002961185	פינוקי תמרים	פינוקי תמרים	trusted		1	CITY_MARKET_SHOPS: פינוקי תמרים
7290002961222	דובדבן מסוכר	דובדבן מסוכר	trusted		1	CITY_MARKET_SHOPS: דובדבן מסוכר
7290002961246	קיווי מיובש במגש	קיווי מיובש במגש	trusted		1	CITY_MARKET_SHOPS: קיווי מיובש במגש
7290002961260	מגש רצועות קוקוס אגוז בכפר	מגש רצועות קוקוס אגוז בכפר	trusted		1	CITY_MARKET_SHOPS: מגש רצועות קוקוס אגוז בכפר
7290002961307	מגש קוקטייל פירות יבשים	מגש קוקטייל פירות יבשים	trusted		1	CITY_MARKET_SHOPS: מגש קוקטייל פירות יבשים
7290002961314	קוקטייל פירות יבשים	קוקטייל פירות יבשים	trusted		1	CITY_MARKET_SHOPS: קוקטייל פירות יבשים
7290002961321	קוקטייל פירות יבשים	קוקטייל פירות יבשים	trusted		1	CITY_MARKET_SHOPS: קוקטייל פירות יבשים
7290002961376	שמן קוקוס אורגני-אגוז הכפר	שמן קוקוס אורגני-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: שמן קוקוס אורגני-אגוז הכפר
7290002961437	מיקס מסוכרים 250 גר	מיקס מסוכרים 250 גר	trusted		1	CITY_MARKET_SHOPS: מיקס מסוכרים 250 גר
7290002961468	אננס טבעי	אננס טבעי	trusted		1	CITY_MARKET_SHOPS: אננס טבעי
7290002961482	תאנים מיובשות	תאנים מיובשות	trusted		1	CITY_MARKET_SHOPS: תאנים מיובשות
7290002961505	חמוציות מיובשות-אגוז הכפר	חמוציות מיובשות-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: חמוציות מיובשות-אגוז הכפר
7290002961550	גינגר מסוכר	גינגר מסוכר	trusted		1	CITY_MARKET_SHOPS: גינגר מסוכר
7290002961680	מוזלי מיקס פירות-אגוז הכפר	מוזלי מיקס פירות-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: מוזלי מיקס פירות-אגוז הכפר
7290002961697	מוזלי מיקס אגוז הכפר	מוזלי מיקס אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: מוזלי מיקס אגוז הכפר
7290002961758	טורטיה חיטה מיני	טורטיה חיטה מיני	trusted		1	CITY_MARKET_SHOPS: טורטיה חיטה מיני
7290002961772	אגוז הכפר חמוציות ברכז תפוחים	אגוז הכפר חמוציות ברכז תפוחים	trusted		1	CITY_MARKET_SHOPS: אגוז הכפר חמוציות ברכז תפוחים
7290002961789	חמוציות מסוכרות	חמוציות מסוכרות	trusted		1	CITY_MARKET_SHOPS: חמוציות מסוכרות
7290002961819	זרעי פשתן	זרעי פשתן	trusted		1	CITY_MARKET_SHOPS: זרעי פשתן
7290002961826	סוכר קנים אורגני-אגוז הכפר	סוכר קנים אורגני-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: סוכר קנים אורגני-אגוז הכפר
7290002961833	קוואקר עבה-אגוז הכפר	קוואקר עבה-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: קוואקר עבה-אגוז הכפר
7290002961840	קינוא לבן	קינוא לבן	trusted		1	CITY_MARKET_SHOPS: קינוא לבן
7290002962922	לוקום אדום	לוקום אדום	trusted		1	CITY_MARKET_SHOPS: לוקום אדום
7290002963004	צימוקים מצופים	צימוקים מצופים	trusted		1	CITY_MARKET_SHOPS: צימוקים מצופים
7290002963028	אגוזי מלך גרוסים-אגוז הכפר	אגוזי מלך גרוסים-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: אגוזי מלך גרוסים-אגוז הכפר
7290002963035	גרעיני דלעת קלוף-אגוז הכפר	גרעיני דלעת קלוף-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: גרעיני דלעת קלוף-אגוז הכפר
7290002963059	צימוק בהיר	צימוק בהיר	trusted		1	CITY_MARKET_SHOPS: צימוק בהיר
7290002963066	צימוקים כהים	צימוקים כהים	trusted		1	CITY_MARKET_SHOPS: צימוקים כהים
7290002963073	שזיף מיובש	שזיף מיובש	trusted		1	CITY_MARKET_SHOPS: שזיף מיובש
7290002963103	מגש אגוז הכפר	מגש אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: מגש אגוז הכפר
7290002963110	אגוזי מלך	אגוזי מלך	trusted		1	CITY_MARKET_SHOPS: אגוזי מלך
7290002963127	פקאן סיני	פקאן סיני	trusted		1	CITY_MARKET_SHOPS: פקאן סיני
7290002963134	אגוז ברזילי	אגוז ברזילי	trusted		1	CITY_MARKET_SHOPS: אגוז ברזילי
7290002963141	בונדוק טבעי-אגוז הכפר	בונדוק טבעי-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: בונדוק טבעי-אגוז הכפר
7290002963158	שקדים משובבים-אגוז הכפר	שקדים משובבים-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: שקדים משובבים-אגוז הכפר
7290002963165	אגוז הכפר	אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: אגוז הכפר
7290002963172	תמר מג'הול במגש	תמר מג'הול במגש	trusted		1	CITY_MARKET_SHOPS: תמר מג'הול במגש
7290002963189	קוקוס טחון אגוז בכפר	קוקוס טחון אגוז בכפר	trusted		1	CITY_MARKET_SHOPS: קוקוס טחון אגוז בכפר
7290002963219	קליפת הדרים עם שוקולד	קליפת הדרים עם שוקולד	trusted		1	CITY_MARKET_SHOPS: קליפת הדרים עם שוקולד
7290002963226	שזיף מגולען	שזיף מגולען	trusted		1	CITY_MARKET_SHOPS: שזיף מגולען
7290002963240	משמש מיובש	משמש מיובש	trusted		1	CITY_MARKET_SHOPS: משמש מיובש
7290002963288	קשיו טבעי	קשיו טבעי	trusted		1	CITY_MARKET_SHOPS: קשיו טבעי
7290002963356	גרנולה פירות	גרנולה פירות	trusted		1	CITY_MARKET_SHOPS: גרנולה פירות
7290002963363	בסיס לפיצה	בסיס לפיצה	trusted		1	CITY_MARKET_SHOPS: בסיס לפיצה
7290002963370	גרנולה אגוזים- אגוז הכפר	גרנולה אגוזים- אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: גרנולה אגוזים- אגוז הכפר
7290002963394	צימוק מצופה שוקולד	צימוק מצופה שוקולד	trusted		1	CITY_MARKET_SHOPS: צימוק מצופה שוקולד
7290002963479	חטיף בוטנים אגוז הכפר	חטיף בוטנים אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: חטיף בוטנים אגוז הכפר
7290002963486	חטיף שומשום אגוז הכפר	חטיף שומשום אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: חטיף שומשום אגוז הכפר
7290002963493	חטיף קוקוס אגוז הכפר	חטיף קוקוס אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: חטיף קוקוס אגוז הכפר
7290002963516	תפוח עץ	תפוח עץ	trusted		1	CITY_MARKET_SHOPS: תפוח עץ
7290002963530	בננה ציפס	בננה ציפס	trusted		1	CITY_MARKET_SHOPS: בננה ציפס
7290002963554	גוג'י ברי 150 ג	גוג'י ברי 150 ג	trusted		1	CITY_MARKET_SHOPS: גוג'י ברי 150 ג
7290002963561	צנובר	צנובר	trusted		1	CITY_MARKET_SHOPS: צנובר
7290002963592	מיקס מן הטבע	מיקס מן הטבע	trusted		1	CITY_MARKET_SHOPS: מיקס מן הטבע
7290002963608	שקדים מסוכרים	שקדים מסוכרים	trusted		1	CITY_MARKET_SHOPS: שקדים מסוכרים
7290002963615	אגוז קשיו מסוכר	אגוז קשיו מסוכר	trusted		1	CITY_MARKET_SHOPS: אגוז קשיו מסוכר
7290002963622	בוטנים מסוכרים	בוטנים מסוכרים	trusted		1	CITY_MARKET_SHOPS: בוטנים מסוכרים
7290002963639	פקאן סיני	פקאן סיני	trusted		1	CITY_MARKET_SHOPS: פקאן סיני
7290002963653	תמר מג'הול	תמר מג'הול	trusted		1	CITY_MARKET_SHOPS: תמר מג'הול
7290002963660	תמר מגהול 500ג	תמר מגהול 500ג	trusted		1	CITY_MARKET_SHOPS: תמר מגהול 500ג
7290002963677	חמוציות ברגז תפוחים-אגוז הכפר	חמוציות ברגז תפוחים-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: חמוציות ברגז תפוחים-אגוז הכפר
7290002963707	טורטיה מחיטה מלאה -אגוז הכפר	טורטיה מחיטה מלאה -אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: טורטיה מחיטה מלאה -אגוז הכפר
7290002963714	לוקום לבן	לוקום לבן	trusted		1	CITY_MARKET_SHOPS: לוקום לבן
7290002963721	ג'ינג'ר דל סוכר-אגוז הכפר	ג'ינג'ר דל סוכר-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: ג'ינג'ר דל סוכר-אגוז הכפר
7290002963738	שקדים מצופים	שקדים מצופים	trusted		1	CITY_MARKET_SHOPS: שקדים מצופים
7290002963745	אגוז לוז מצופה	אגוז לוז מצופה	trusted		1	CITY_MARKET_SHOPS: אגוז לוז מצופה
7290002963776	גורמה שקד מצופה שוקולד מריר	גורמה שקד מצופה שוקולד מריר	trusted		1	CITY_MARKET_SHOPS: גורמה שקד מצופה שוקולד מריר
7290002963783	אגוז לוז מצופה	אגוז לוז מצופה	trusted		1	CITY_MARKET_SHOPS: אגוז לוז מצופה
7290002963790	שקדים בטעם טירמיסו	שקדים בטעם טירמיסו	trusted		1	CITY_MARKET_SHOPS: שקדים בטעם טירמיסו
7290002963813	אגוזי קשיו קלויים-אגוז הכפר	אגוזי קשיו קלויים-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: אגוזי קשיו קלויים-אגוז הכפר
7290002963820	בוטנים קלויים  200 גרם-אגוז הכ	בוטנים קלויים  200 גרם-אגוז הכ	trusted		1	CITY_MARKET_SHOPS: בוטנים קלויים  200 גרם-אגוז הכ
7290002963837	פיסטוק קלוי-אגוז הכפר	פיסטוק קלוי-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: פיסטוק קלוי-אגוז הכפר
7290002963844	גרעיני אבטיח 200 גרם-אגוז הכפ	גרעיני אבטיח 200 גרם-אגוז הכפ	trusted		1	CITY_MARKET_SHOPS: גרעיני אבטיח 200 גרם-אגוז הכפ
7290002963868	בוטנים אמריקיים אגוז הכפר	בוטנים אמריקיים אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: בוטנים אמריקיים אגוז הכפר
7290002963875	מיקס פיצוחים -אגוז הכפר	מיקס פיצוחים -אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: מיקס פיצוחים -אגוז הכפר
7290002963882	שקדים קלויים-אגוז הכפר	שקדים קלויים-אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: שקדים קלויים-אגוז הכפר
7290002963899	אגוזי מלך קלופים אגוז הכפר	אגוזי מלך קלופים אגוז הכפר	trusted		1	CITY_MARKET_SHOPS: אגוזי מלך קלופים אגוז הכפר
